8.493850824514510844e-02,1.000086032948497516e+00,1.000080889928332439e+00,1.000078379088099823e+00,1.000078376191167129e+00,1.035241994139288581e-03,-1.093248131356361341e-06
8.612119838443504927e-02,1.000088578762957425e+00,1.000083092453785349e+00,1.000080422990240026e+00,1.000080419597111581e+00,1.059969843784446409e-03,-1.127366532460705173e-06
8.732035638964907864e-02,1.000091203676254592e+00,1.000085352185519527e+00,1.000082514932547184e+00,1.000082510964074523e+00,1.085807245474797221e-03,-1.162149567246473225e-06
8.853621156058351371e-02,1.000093910418445642e+00,1.000087670345325197e+00,1.000084655663138644e+00,1.000084651028001259e+00,1.111994506878252525e-03,-1.197593549773223742e-06
8.976899638982227536e-02,1.000096701813234734e+00,1.000090048191537795e+00,1.000086845924958556e+00,1.000086840518132902e+00,1.138615796949191258e-03,-1.233690144264443234e-06
9.101894660719338226e-02,1.000099580853105019e+00,1.000092486920525658e+00,1.000089086389476023e+00,1.000089080090094340e+00,1.165646890321470411e-03,-1.270432715250180422e-06
9.228630122484449139e-02,1.000102550663489298e+00,1.000094987750376196e+00,1.000091377678465454e+00,1.000091370347762965e+00,1.193169043080635197e-03,-1.307806638872754945e-06
9.357130258294638070e-02,1.000105614135659904e+00,1.000097552189462613e+00,1.000093720804632991e+00,1.000093712285178515e+00,1.221214106532712319e-03,-1.345811575848010477e-06
9.487419639603252020e-02,1.000108774504194997e+00,1.000100181578952530e+00,1.000096116506206112e+00,1.000096106618402647e+00,1.249820382206973113e-03,-1.384435887374912966e-06
9.619523179998380746e-02,1.000112034904762748e+00,1.000102877463741935e+00,1.000098565754942603e+00,1.000098554295328901e+00,1.278934445668873350e-03,-1.423674951595010896e-06
9.753466139966771031e-02,1.000115398667887900e+00,1.000105641327703188e+00,1.000101069436274859e+00,1.000101056174057534e+00,1.308569779960091616e-03,-1.463520687972064138e-06
9.889274131724105910e-02,1.000118869342420558e+00,1.000108474538837777e+00,1.000103628343945061e+00,1.000103613017566007e+00,1.338729166073970422e-03,-1.503964535576329808e-06
1.002697312411244268e-01,1.000122450504259186e+00,1.000111378585604616e+00,1.000106243367764325e+00,1.000106225681343330e+00,1.369383781000750458e-03,-1.544998130431629590e-06
1.016658944756595184e-01,1.000126146154151074e+00,1.000114354488817581e+00,1.000108915169930057e+00,1.000108894788246383e+00,1.400380733250824539e-03,-1.586611731108078516e-06
1.030814979914573687e-01,1.000129960316023636e+00,1.000117403706122232e+00,1.000111644367251529e+00,1.000111620912332633e+00,1.431875742576739019e-03,-1.628791068908341799e-06
1.045168124764477291e-01,1.000133897038173680e+00,1.000120527739204013e+00,1.000114431732048503e+00,1.000114404778583710e+00,1.463901854029857992e-03,-1.671522104174094636e-06
